app_id,categories
467930,Steam Trading Cards
292880,Single-player
1295910,Single-player
978980,Single-player
978980,Multi-player
978980,PvP
978980,Online PvP
978980,Shared/Split Screen PvP
978980,Shared/Split Screen
978980,Partial Controller Support
978980,Remote Play Together
1360820,Single-player
1360820,Partial Controller Support
1289830,Single-player
1289830,Steam Achievements
1289830,Steam Cloud
1825620,Single-player
1130970,Single-player
583060,Single-player
935660,Single-player
935660,Partial Controller Support
767490,Single-player
767490,Steam Achievements
767490,Steam Cloud
767490,Stats
1371690,Single-player
1371690,Multi-player
1371690,Co-op
1371690,Online Co-op
1371690,Steam Cloud
1022000,Single-player
1022000,Partial Controller Support
1803590,Single-player
1803590,Steam Achievements
1803590,Partial Controller Support
1803590,Steam Cloud
1568280,Single-player
1568280,Steam Achievements
392680,Single-player
392680,Steam Achievements
392680,Steam Trading Cards
392680,VR Support
392680,Stats
1534850,Single-player
1534850,Steam Achievements
523440,Single-player
523440,Full controller support
395270,Single-player
395270,Steam Trading Cards
865370,Single-player
865370,Full controller support
1425270,Single-player
1494220,Single-player
1494220,Steam Achievements
1494220,Remote Play Together
683600,Single-player
683600,Multi-player
683600,Shared/Split Screen
683600,Steam Achievements
683600,Remote Play Together
1724060,Single-player
1724060,Steam Achievements
1724060,Full controller support
1724060,Stats
707300,Single-player
707300,Steam Achievements
707300,Steam Trading Cards
707300,Steam Leaderboards
816580,Single-player
1461020,Single-player
1461020,Steam Achievements
1461020,Partial Controller Support
1511320,Single-player
331970,Single-player
331970,Multi-player
331970,Steam Cloud
770410,Single-player
770410,Steam Achievements
770410,Steam Trading Cards
770410,Steam Cloud
1452850,Single-player
908260,Single-player
908260,Multi-player
908260,PvP
908260,Shared/Split Screen PvP
908260,Shared/Split Screen
908260,Partial Controller Support
908260,Remote Play Together
555610,Single-player
555610,Steam Achievements
555610,Full controller support
555610,Steam Cloud
828950,Single-player
828950,Steam Achievements
828950,Steam Cloud
1063360,Single-player
246070,Single-player
246070,Full controller support
246070,Steam Workshop
246070,Steam Cloud
1927370,Single-player
1927370,Steam Achievements
1927370,Full controller support
748060,Single-player
748060,Full controller support
476410,Single-player
476410,Steam Achievements
476410,Steam Trading Cards
476410,Steam Cloud
1155500,Single-player
1155500,Steam Achievements
1155500,Stats
355270,Single-player
399260,Single-player
399260,Full controller support
527110,Single-player
911640,Single-player
911640,Steam Achievements
1486280,Single-player
1486280,Full controller support
414950,Single-player
414950,Steam Achievements
414950,Steam Trading Cards
1233800,Single-player
1233800,Multi-player
1233800,PvP
1233800,Online PvP
1233800,Steam Achievements
1233800,Steam Trading Cards
1233800,Partial Controller Support
1233800,Steam Cloud
1233800,Steam Leaderboards
639170,Single-player
639170,Steam Achievements
639170,Full controller support
521450,Single-player
1632360,Single-player
2018380,Single-player
2018380,Steam Achievements
2018380,Partial Controller Support
2018380,Steam Leaderboards
1493360,Single-player
1493360,Steam Achievements
1493360,Full controller support
1493360,Steam Cloud
1397720,Single-player
1397720,Partial Controller Support
1124560,Single-player
1124560,Multi-player
1124560,Co-op
1124560,Shared/Split Screen Co-op
1124560,Steam Achievements
1124560,Full controller support
1124560,Remote Play Together
1921900,Single-player
1921900,Full controller support
1341330,Single-player
1341330,Multi-player
1341330,Co-op
1341330,Online Co-op
795920,Single-player
795920,Full controller support
1504010,Single-player
1504010,Full controller support
1110840,Single-player
1969140,Single-player
1903420,Single-player
1903420,Steam Achievements
536320,Single-player
536320,Steam Achievements
536320,Steam Trading Cards
497100,Single-player
497100,Steam Achievements
497100,Steam Trading Cards
1520900,Single-player
1520900,Steam Achievements
1520900,Steam Cloud
1520900,Steam Leaderboards
830410,Single-player
830410,Steam Achievements
830410,Full controller support
830410,Steam Leaderboards
733910,Single-player
733910,Steam Achievements
733910,Steam Leaderboards
1904800,Single-player
1624880,Single-player
1955990,Single-player
1955990,Steam Achievements
1955990,Full controller support
1955990,Steam Cloud
1461100,Single-player
1461100,Steam Achievements
1461100,Steam Cloud
873070,Single-player
873070,Steam Achievements
873070,Steam Cloud
873070,Steam Leaderboards
971150,Single-player
971150,Multi-player
971150,Co-op
971150,Shared/Split Screen Co-op
971150,Shared/Split Screen
971150,Steam Achievements
971150,Full controller support
971150,Remote Play Together
677520,Single-player
677520,Multi-player
677520,PvP
677520,Shared/Split Screen PvP
677520,Co-op
677520,Shared/Split Screen Co-op
677520,Shared/Split Screen
677520,Steam Achievements
677520,Full controller support
677520,Stats
677520,Steam Leaderboards
677520,Remote Play on Phone
677520,Remote Play on Tablet
677520,Remote Play on TV
677520,Remote Play Together
314410,Single-player
314410,Multi-player
314410,PvP
314410,Online PvP
314410,Shared/Split Screen PvP
314410,Co-op
314410,Online Co-op
314410,Shared/Split Screen Co-op
314410,Shared/Split Screen
314410,Cross-Platform Multiplayer
314410,Steam Achievements
314410,Full controller support
314410,Steam Trading Cards
314410,Steam Cloud
314410,Remote Play Together
1227570,Single-player
1227570,Steam Achievements
1227570,Steam Cloud
1771880,Single-player
1771880,Full controller support
237570,Single-player
237570,Full controller support
237570,Steam Trading Cards
237570,Steam Cloud
798330,Single-player
798330,Multi-player
798330,Co-op
798330,Shared/Split Screen
798330,Steam Achievements
798330,Full controller support
798330,Steam Cloud
798330,Remote Play Together
864970,Single-player
573080,Single-player
573080,Steam Achievements
573080,Full controller support
573080,Steam Trading Cards
573080,Steam Cloud
1469310,Multi-player
1469310,MMO
1469310,PvP
1469310,Online PvP
1469310,Co-op
1469310,Online Co-op
1469310,In-App Purchases
257790,Single-player
257790,Multi-player
257790,Steam Achievements
257790,Full controller support
257790,Steam Trading Cards
257790,Steam Leaderboards
257790,Remote Play on TV
1201240,Single-player
1201240,Multi-player
1201240,Co-op
1201240,Online Co-op
1201240,Cross-Platform Multiplayer
1201240,In-App Purchases
1201240,Partial Controller Support
1079860,Single-player
1487080,Single-player
1492080,Single-player
1492080,Steam Achievements
1440840,Single-player
1440840,Steam Achievements
1440840,Full controller support
1341240,Single-player
1184210,Single-player
1184210,Steam Achievements
1184210,Full controller support
412540,Single-player
412540,Multi-player
412540,Co-op
412540,Steam Achievements
412540,Full controller support
412540,Steam Trading Cards
412540,Steam Workshop
412540,Steam Cloud
412540,Stats
412540,Steam Leaderboards
412540,Includes level editor
1166000,Single-player
1769390,Single-player
1769390,Steam Achievements
1187330,Multi-player
1187330,PvP
1187330,Online PvP
1187330,Steam Achievements
1187330,Stats
1827770,Single-player
1827770,Multi-player
1827770,PvP
1827770,Online PvP
1827770,Partial Controller Support
1162930,Multi-player
1162930,PvP
1162930,Online PvP
1162930,In-App Purchases
345750,Single-player
345750,Steam Achievements
345750,Steam Trading Cards
345750,Stats
345750,Steam Leaderboards
1058000,Single-player
839130,Single-player
839130,Steam Achievements
839130,Steam Cloud
839130,Steam Leaderboards
586100,Single-player
586100,Multi-player
586100,PvP
586100,Online PvP
586100,Co-op
586100,Online Co-op
586100,Steam Achievements
586100,Steam Trading Cards
586100,In-App Purchases
1541850,Single-player
1541850,Steam Achievements
1541850,Steam Leaderboards
1585040,Single-player
1585040,Steam Achievements
1749380,Single-player
1749380,Steam Achievements
1535780,Single-player
1535780,Steam Achievements
1535780,Full controller support
856370,Single-player
856370,Steam Achievements
494820,Single-player
494820,Steam Trading Cards
494820,Partial Controller Support
494820,Remote Play on Phone
494820,Remote Play on Tablet
371400,Single-player
371400,Steam Trading Cards
1598370,Single-player
1598370,Steam Achievements
1321110,Single-player
247660,Single-player
247660,Steam Achievements
247660,Full controller support
247660,Steam Trading Cards
1373920,Single-player
1502800,Single-player
1502800,Steam Achievements
723760,Single-player
723760,Steam Achievements
723760,Full controller support
1007430,Single-player
1007430,Multi-player
1007430,PvP
1007430,Shared/Split Screen PvP
1007430,Co-op
1007430,Shared/Split Screen Co-op
1007430,Steam Achievements
1007430,Partial Controller Support
1007430,Remote Play Together
707750,Single-player
562570,Single-player
562570,Steam Achievements
562570,Steam Trading Cards
1171800,Multi-player
1171800,PvP
1171800,Online PvP
1171800,Co-op
1171800,Online Co-op
1032210,Single-player
1032210,Steam Achievements
893900,Single-player
893900,Multi-player
893900,Co-op
893900,Shared/Split Screen Co-op
893900,Shared/Split Screen
893900,Steam Achievements
893900,Full controller support
893900,Steam Cloud
893900,Steam Leaderboards
893900,Remote Play Together
1949190,Single-player
1949190,Steam Achievements
1949190,Steam Trading Cards
1949190,Steam Cloud
1566090,Single-player
1566090,Steam Achievements
1566090,Steam Cloud
1096950,Single-player
1096950,Steam Cloud
370310,Single-player
1133120,Single-player
667610,Single-player
667610,Steam Achievements
667610,Steam Workshop
667610,Steam Cloud
226720,Single-player
226720,Multi-player
226720,Full controller support
226720,Steam Trading Cards
226720,Captions available
226720,Steam Cloud
226720,Remote Play on TV
936020,Single-player
936020,Steam Achievements
1209990,Single-player
1209990,Steam Achievements
1209990,Steam Cloud
1245920,Multi-player
1245920,PvP
1245920,Online PvP
275180,Single-player
275180,Steam Achievements
275180,Full controller support
275180,Steam Trading Cards
275180,Steam Cloud
275180,Remote Play on TV
1422260,Single-player
1422260,Steam Achievements
1422260,Steam Leaderboards
1434330,Single-player
1434330,Multi-player
1434330,PvP
1434330,Shared/Split Screen PvP
1434330,Shared/Split Screen
1434330,Steam Achievements
1434330,Full controller support
1434330,Remote Play Together
493490,Single-player
493490,Steam Achievements
493490,Full controller support
493490,Steam Trading Cards
493490,Steam Workshop
493490,Steam Cloud
1271110,Single-player
1271110,Multi-player
1271110,Co-op
1271110,Online Co-op
1271110,Shared/Split Screen Co-op
1271110,Shared/Split Screen
1271110,Steam Achievements
1271110,Full controller support
1271110,Steam Cloud
1271110,Remote Play Together
972890,Single-player
972890,Full controller support
502410,Single-player
502410,Steam Achievements
311170,Single-player
311170,Steam Achievements
624610,Single-player
624610,Full controller support
406170,Single-player
406170,Steam Achievements
406170,Full controller support
406170,Captions available
747910,Single-player
747910,Steam Achievements
747910,Steam Cloud
747910,Stats
1345370,Single-player
1345370,Steam Achievements
1345370,Full controller support
1202610,Single-player
1202610,Steam Achievements
1202610,Full controller support
1202610,Steam Cloud
1856110,Single-player
1856110,Steam Achievements
1856110,Steam Cloud
580540,Single-player
395640,Single-player
395640,Multi-player
395640,Shared/Split Screen
395640,Full controller support
1694620,Single-player
1694620,Partial Controller Support
368680,Single-player
368680,Multi-player
368680,Co-op
368680,Shared/Split Screen Co-op
368680,Steam Achievements
368680,Full controller support
368680,Steam Trading Cards
368680,Steam Leaderboards
368680,Remote Play on TV
368680,Remote Play Together
1444360,Single-player
1444360,Steam Achievements
671440,Single-player
671440,Steam Cloud
1499940,Single-player
485600,Single-player
485600,Steam Achievements
485600,Steam Trading Cards
485600,Steam Cloud
1363560,Single-player
1363560,Steam Achievements
1363560,Full controller support
493370,Single-player
493370,Multi-player
493370,In-App Purchases
493370,Steam Cloud
797090,Single-player
797090,Steam Achievements
1240510,Multi-player
1240510,PvP
1240510,Online PvP
1240510,Co-op
1240510,Online Co-op
1240510,Cross-Platform Multiplayer
1240510,Steam Achievements
516040,Single-player
516040,Steam Achievements
700590,Single-player
700590,Multi-player
700590,PvP
700590,Online PvP
700590,Shared/Split Screen PvP
700590,Co-op
700590,Online Co-op
700590,Shared/Split Screen Co-op
700590,Partial Controller Support
700590,Remote Play Together
1311140,Single-player
1311140,Full controller support
1501090,Single-player
1501090,Steam Achievements
1779790,Single-player
917760,Single-player
715050,Single-player
715050,Steam Achievements
654240,Single-player
654240,Steam Achievements
654240,Full controller support
654240,Steam Cloud
654240,Stats
564920,Single-player
564920,Steam Leaderboards
1437030,Single-player
1825910,Single-player
1261280,Single-player
1261280,Captions available
1261280,Stats
1298050,Single-player
1298050,Steam Achievements
